match_date,player_id,player_name,team,opponent,venue,season,fantasy_points,runs,balls_faced,fours,sixes,dismissed,duck,wickets,balls_bowled,legal_balls_bowled,runs_conceded,maidens,lbw_bowled,catches,stumpings,runouts
2018-04-08,d9273ee7,MP Stoinis,Kings XI Punjab,Delhi Daredevils,Punjab Cricket Association IS Bindra Stadium,2018,26,22,15,2,0,False,False,0,6,6,7,0,0,0,0,0
2018-04-09,d027ba9f,KS Williamson,Sunrisers Hyderabad,Rajasthan Royals,Rajiv Gandhi International Stadium,2018,49,36,35,3,1,False,False,0,0,0,0,0,0,1,0,0
2018-04-09,dcf81436,S Kaul,Sunrisers Hyderabad,Rajasthan Royals,Rajiv Gandhi International Stadium,2018,56,0,0,0,0,False,False,2,25,24,17,0,0,0,0,0
2018-04-09,6834d1f2,B Stanlake,Sunrisers Hyderabad,Rajasthan Royals,Rajiv Gandhi International Stadium,2018,27,0,0,0,0,False,False,1,25,24,29,0,0,0,0,0
2018-04-09,2e81a32d,B Kumar,Sunrisers Hyderabad,Rajasthan Royals,Rajiv Gandhi International Stadium,2018,27,0,0,0,0,False,False,1,27,24,30,0,0,0,0,0
2018-04-09,5f547c8b,Rashid Khan,Sunrisers Hyderabad,Rajasthan Royals,Rajiv Gandhi International Stadium,2018,53,0,0,0,0,False,False,1,24,24,23,0,1,2,0,0
2018-04-09,7dc35884,Shakib Al Hasan,Sunrisers Hyderabad,Rajasthan Royals,Rajiv Gandhi International Stadium,2018,54,0,0,0,0,False,False,2,24,24,23,0,0,0,0,0
2018-04-09,3c6ffae8,YK Pathan,Sunrisers Hyderabad,Rajasthan Royals,Rajiv Gandhi International Stadium,2018,8,0,0,0,0,False,False,0,0,0,0,0,0,1,0,0
2018-04-09,73ad96ed,DJ Hooda,Sunrisers Hyderabad,Rajasthan Royals,Rajiv Gandhi International Stadium,2018,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2018-04-09,93b4fc78,MK Pandey,Sunrisers Hyderabad,Rajasthan Royals,Rajiv Gandhi International Stadium,2018,8,0,0,0,0,False,False,0,0,0,0,0,0,1,0,0
2018-04-09,0a476045,S Dhawan,Sunrisers Hyderabad,Rajasthan Royals,Rajiv Gandhi International Stadium,2018,95,78,57,13,1,False,False,0,0,0,0,0,0,0,0,0
2018-04-09,90de905a,K Gowtham,Rajasthan Royals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,0,0,2,0,0,True,True,0,6,6,9,0,0,0,0,0
2018-04-09,b2a79f17,B Laughlin,Rajasthan Royals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,9,1,3,0,0,False,False,0,14,14,20,0,0,1,0,0
2018-04-09,29e95537,AM Rahane,Rajasthan Royals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,15,13,13,2,0,True,False,0,0,0,0,0,0,0,0,0
2018-04-09,fe11caa6,WP Saha,Sunrisers Hyderabad,Rajasthan Royals,Rajiv Gandhi International Stadium,2018,14,5,5,1,0,True,False,0,0,0,0,0,0,1,0,0
2018-04-09,a4cc73aa,SV Samson,Rajasthan Royals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,54,49,42,5,0,True,False,0,0,0,0,0,0,0,0,0
2018-04-09,e087956b,BA Stokes,Rajasthan Royals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,3,5,8,0,0,True,False,0,13,12,21,0,0,0,0,0
2018-04-09,77255a9e,RA Tripathi,Rajasthan Royals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,19,17,15,2,0,True,False,0,0,0,0,0,0,0,0,0
2018-04-09,1a156c88,DJM Short,Rajasthan Royals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,11,4,4,1,0,True,False,0,12,12,9,0,0,0,0,0
2018-04-09,7a8bd078,S Gopal,Rajasthan Royals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,24,18,18,2,0,True,False,0,18,18,18,0,0,0,0,0
2018-04-09,d2a989fc,DS Kulkarni,Rajasthan Royals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,7,3,4,0,0,False,False,0,18,17,18,0,0,0,0,0
2018-04-09,1e66c162,JD Unadkat,Rajasthan Royals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,26,1,2,0,0,True,False,1,19,18,28,0,0,0,0,0
2018-04-09,99b75528,JC Buttler,Rajasthan Royals,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,6,6,9,0,0,True,False,0,0,0,0,0,0,0,0,0
2018-04-10,1dc12ab9,SK Raina,Chennai Super Kings,Kolkata Knight Riders,MA Chidambaram Stadium,2018,24,14,12,0,1,True,False,0,0,0,0,0,0,1,0,0
2018-04-10,acee4cc4,Imran Tahir,Chennai Super Kings,Kolkata Knight Riders,MA Chidambaram Stadium,2018,4,0,0,0,0,False,False,0,24,24,26,0,0,0,0,0
2018-04-10,1abb78f8,SN Thakur,Chennai Super Kings,Kolkata Knight Riders,MA Chidambaram Stadium,2018,25,0,0,0,0,False,False,1,24,24,37,0,0,0,0,0
2018-04-10,8b5b6769,Harbhajan Singh,Chennai Super Kings,Kolkata Knight Riders,MA Chidambaram Stadium,2018,29,0,0,0,0,False,False,1,12,12,11,0,0,0,0,0
2018-04-10,23eeb873,DL Chahar,Chennai Super Kings,Kolkata Knight Riders,MA Chidambaram Stadium,2018,0,0,0,0,0,False,False,0,7,6,18,0,0,0,0,0
2018-04-10,fe93fd9d,RA Jadeja,Chennai Super Kings,Kolkata Knight Riders,MA Chidambaram Stadium,2018,46,11,7,0,1,False,False,1,12,12,19,0,1,0,0,0
2018-04-10,c16d4035,SW Billings,Chennai Super Kings,Kolkata Knight Riders,MA Chidambaram Stadium,2018,74,56,23,2,5,True,False,0,0,0,0,0,0,0,0,0
2018-04-10,4a8a2e3b,MS Dhoni,Chennai Super Kings,Kolkata Knight Riders,MA Chidambaram Stadium,2018,36,25,28,1,1,True,False,0,0,0,0,0,0,1,0,0
2018-04-10,70d205c9,AT Rayudu,Chennai Super Kings,Kolkata Knight Riders,MA Chidambaram Stadium,2018,50,39,26,3,2,True,False,0,0,0,0,0,0,0,0,0
2018-04-10,87e562a9,DJ Bravo,Chennai Super Kings,Kolkata Knight Riders,MA Chidambaram Stadium,2018,17,11,5,0,1,False,False,0,18,18,50,0,0,1,0,0
2018-04-10,98ae73b1,PP Chawla,Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,2018,21,0,0,0,0,False,False,1,25,24,49,0,0,0,0,0
2018-04-10,4329fbb5,SR Watson,Chennai Super Kings,Kolkata Knight Riders,MA Chidambaram Stadium,2018,115,42,19,3,3,True,False,2,26,24,39,0,1,0,0,0
2018-04-10,9d430b40,SP Narine,Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,2018,47,12,4,0,2,True,False,1,24,24,17,0,0,0,0,0
2018-04-10,1c17e270,RV Uthappa,Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,2018,51,29,16,2,3,True,False,0,0,0,0,0,0,1,0,0
2018-04-10,fb2d1dda,N Rana,Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,2018,18,16,14,2,0,True,False,0,0,0,0,0,0,0,0,0
2018-04-10,c03f1114,KD Karthik,Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,2018,38,26,25,2,1,True,False,0,0,0,0,0,0,1,0,0
2018-04-10,45eda7c8,CA Lynn,Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,2018,28,22,16,4,0,True,False,0,0,0,0,0,0,0,0,0
2018-04-10,bbd41817,AD Russell,Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,2018,117,88,36,1,11,False,False,0,24,24,35,0,0,0,0,0
2018-04-10,e86754b2,TK Curran,Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,2018,48,2,5,0,0,False,False,2,18,18,39,0,0,0,0,0
2018-04-10,41eb4a4f,R Vinay Kumar,Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,2018,4,0,0,0,0,False,False,0,13,12,35,0,0,1,0,0
2018-04-10,8d2c70ad,Kuldeep Yadav,Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,2018,25,0,0,0,0,False,False,1,19,18,27,0,0,0,0,0
2018-04-10,0a509d6b,RK Singh,Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,2018,10,2,4,0,0,True,False,0,0,0,0,0,0,1,0,0
2018-04-11,919a3be2,RR Pant,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2018,33,20,14,3,0,True,False,0,0,0,0,0,0,1,0,0
2018-04-11,8cf9814c,Mohammed Shami,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2018,35,0,0,0,0,False,False,1,24,23,29,0,1,0,0,0
2018-04-11,a818c1be,TA Boult,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2018,25,0,0,0,0,False,False,1,18,18,26,0,0,0,0,0
2018-04-11,9d80c5e1,S Nadeem,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2018,58,0,0,0,0,False,False,2,24,24,34,0,1,0,0,0
2018-04-11,39a2dfa8,R Tewatia,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2018,2,0,0,0,0,False,False,0,25,24,29,0,0,0,0,0
2018-04-11,bb345e0b,G Gambhir,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2018,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2018-04-11,85ec8e33,SS Iyer,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2018,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2018-04-11,0994d0ae,V Shankar,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2018,3,3,3,0,0,True,False,0,0,0,0,0,0,0,0,0
2018-04-11,fb66ce1f,CH Morris,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2018,25,17,7,2,1,False,False,0,18,18,34,0,0,1,0,0
2018-04-11,af2c687b,C Munro,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2018,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2018-04-11,b681e71e,GJ Maxwell,Delhi Daredevils,Rajasthan Royals,Sawai Mansingh Stadium,2018,23,17,12,2,1,True,False,0,0,0,0,0,0,0,0,0
2018-04-11,b2a79f17,B Laughlin,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2018,48,0,0,0,0,False,False,2,12,12,20,0,0,0,0,0
2018-04-11,1a156c88,DJM Short,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2018,7,6,3,1,0,True,False,0,0,0,0,0,0,0,0,0
2018-04-11,e087956b,BA Stokes,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2018,29,16,12,1,1,True,False,0,0,0,0,0,0,1,0,0
2018-04-11,a4cc73aa,SV Samson,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2018,47,37,22,2,2,True,False,0,0,0,0,0,0,0,0,0
2018-04-11,99b75528,JC Buttler,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2018,47,29,18,2,2,True,False,0,0,0,0,0,0,1,0,0
2018-04-11,29e95537,AM Rahane,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2018,50,45,40,5,0,True,False,0,0,0,0,0,0,0,0,0
2018-04-11,90de905a,K Gowtham,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2018,10,2,1,0,0,False,False,0,6,6,10,0,0,1,0,0
2018-04-11,7a8bd078,S Gopal,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2018,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0
2018-04-11,d2a989fc,DS Kulkarni,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2018,0,0,0,0,0,False,False,0,7,6,4,0,0,0,0,0
2018-04-11,1e66c162,JD Unadkat,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2018,21,0,0,0,0,False,False,1,12,12,24,0,0,0,0,0
2018-04-11,77255a9e,RA Tripathi,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2018,19,15,11,0,1,False,False,0,0,0,0,0,0,0,0,0
2018-04-12,d027ba9f,KS Williamson,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2018,15,6,4,1,0,True,False,0,0,0,0,0,0,1,0,0
2018-04-12,6834d1f2,B Stanlake,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2018,54,5,2,1,0,False,False,2,25,24,42,0,0,0,0,0
2018-04-12,ce820073,Sandeep Sharma,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2018,62,0,2,0,0,True,True,2,24,24,25,0,1,0,0,0
2018-04-12,dcf81436,S Kaul,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2018,60,0,4,0,0,True,True,2,25,25,29,0,1,0,0,0
2018-04-12,5f547c8b,Rashid Khan,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2018,39,0,1,0,0,True,True,1,25,24,13,0,1,0,0,0
2018-04-12,3c6ffae8,YK Pathan,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2018,24,14,14,2,0,True,False,0,0,0,0,0,0,1,0,0
2018-04-12,73ad96ed,DJ Hooda,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2018,43,32,25,1,1,False,False,0,0,0,0,0,0,1,0,0
2018-04-12,7dc35884,Shakib Al Hasan,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2018,46,12,12,1,0,True,False,1,25,24,34,0,0,1,0,0
2018-04-12,93b4fc78,MK Pandey,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2018,12,11,8,1,0,True,False,0,0,0,0,0,0,0,0,0
2018-04-12,0a476045,S Dhawan,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2018,65,45,28,8,0,True,False,0,0,0,0,0,0,1,0,0
2018-04-12,740742ef,RG Sharma,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,22,11,10,1,1,True,False,0,0,0,0,0,0,1,0,0
2018-04-12,0a8fce53,Mustafizur Rahman,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,85,0,0,0,0,False,False,3,24,24,24,0,0,0,0,0
2018-04-12,fe11caa6,WP Saha,Sunrisers Hyderabad,Mumbai Indians,Rajiv Gandhi International Stadium,2018,25,22,20,3,0,True,False,0,0,0,0,0,0,0,0,0
2018-04-12,752f7486,Ishan Kishan,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,27,9,9,2,0,True,False,0,0,0,0,0,0,2,0,0
2018-04-12,271f83cd,SA Yadav,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,32,28,31,2,1,True,False,0,0,0,0,0,0,0,0,0
2018-04-12,5b8c830e,KH Pandya,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,35,15,10,2,0,True,False,0,12,12,10,0,0,1,0,0
2018-04-12,0ebfb1ad,E Lewis,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,42,29,17,3,2,True,False,0,0,0,0,0,0,0,0,0
2018-04-12,2e11c706,BCJ Cutting,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,8,9,9,1,0,True,False,0,25,24,40,0,0,0,0,0
2018-04-12,9fc0ef64,PJ Sangwan,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,0,0,4,0,0,True,True,0,12,12,19,0,0,0,0,0
2018-04-12,a9fd84fb,M Markande,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,137,6,3,1,0,False,False,4,24,24,23,0,2,0,0,0
2018-04-12,462411b3,JJ Bumrah,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,64,4,5,0,0,False,False,2,24,24,32,0,0,1,0,0
2018-04-12,a757b0d8,KA Pollard,Mumbai Indians,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018,43,28,23,3,2,True,False,0,0,0,0,0,0,1,0,0
2018-04-13,c4487b84,AB de Villiers,Royal Challengers Bangalore,Kings XI Punjab,M.Chinnaswamy Stadium,2018,69,57,40,2,4,True,False,0,0,0,0,0,0,0,0,0
2018-04-13,57ee1fde,YS Chahal,Royal Challengers Bangalore,Kings XI Punjab,M.Chinnaswamy Stadium,2018,25,0,0,0,0,False,False,1,24,24,38,0,0,0,0,0
2018-04-13,fa2f1dde,K Khejroliya,Royal Challengers Bangalore,Kings XI Punjab,M.Chinnaswamy Stadium,2018,66,0,0,0,0,False,False,2,24,24,33,0,2,0,0,0
2018-04-13,cc1e8c68,UT Yadav,Royal Challengers Bangalore,Kings XI Punjab,M.Chinnaswamy Stadium,2018,101,0,0,0,0,False,False,3,24,24,23,0,2,0,0,0
2018-04-13,f19ccfad,Washington Sundar,Royal Challengers Bangalore,Kings XI Punjab,M.Chinnaswamy Stadium,2018,65,9,4,2,0,False,False,2,24,24,22,0,0,0,0,0
2018-04-13,4c5d73db,CR Woakes,Royal Challengers Bangalore,Kings XI Punjab,M.Chinnaswamy Stadium,2018,49,1,2,0,0,False,False,2,23,20,36,0,0,0,0,0
2018-04-13,c3a96caf,Mandeep Singh,Royal Challengers Bangalore,Kings XI Punjab,M.Chinnaswamy Stadium,2018,23,22,19,1,0,True,False,0,0,0,0,0,0,0,0,0
2018-04-13,f088b960,SN Khan,Royal Challengers Bangalore,Kings XI Punjab,M.Chinnaswamy Stadium,2018,16,0,1,0,0,True,True,0,0,0,0,0,0,2,0,0
2018-04-13,ba607b88,V Kohli,Royal Challengers Bangalore,Kings XI Punjab,M.Chinnaswamy Stadium,2018,35,21,16,4,0,True,False,0,0,0,0,0,0,1,0,0
2018-04-13,b8a55852,BB McCullum,Royal Challengers Bangalore,Kings XI Punjab,M.Chinnaswamy Stadium,2018,0,0,1,0,0,True,True,0,0,0,0,0,0,0,0,0
2018-04-13,372455c4,Q de Kock,Royal Challengers Bangalore,Kings XI Punjab,M.Chinnaswamy Stadium,2018,88,45,34,7,1,True,False,0,0,0,0,0,0,1,2,0
2018-04-13,00ea847a,MA Agarwal,Kings XI Punjab,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2018,20,15,11,3,0,True,False,0,0,0,0,0,0,0,0,0
2018-04-13,b8d490fd,AJ Finch,Kings XI Punjab,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2018,0,0,1,0,0,True,True,0,0,0,0,0,0,0,0,0
2018-04-13,1c914163,Yuvraj Singh,Kings XI Punjab,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2018,5,4,4,1,0,True,False,0,0,0,0,0,0,0,0,0
2018-04-13,944533a5,KK Nair,Kings XI Punjab,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2018,48,29,26,3,0,True,False,0,0,0,0,0,0,2,0,0
2018-04-13,d9273ee7,MP Stoinis,Kings XI Punjab,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2018,13,11,9,0,1,True,False,0,0,0,0,0,0,0,0,0
2018-04-13,b17e2f24,KL Rahul,Kings XI Punjab,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2018,61,47,30,2,4,True,False,0,0,0,0,0,0,0,0,0
2018-04-13,495d42a5,R Ashwin,Kings XI Punjab,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2018,102,33,21,3,1,True,False,2,24,24,30,0,1,0,0,0
2018-04-13,7c7d63a2,AJ Tye,Kings XI Punjab,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2018,34,7,7,0,0,True,False,1,25,24,27,0,0,0,0,0
2018-04-13,759ac88f,MM Sharma,Kings XI Punjab,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2018,-3,1,2,0,0,False,False,0,21,21,45,0,0,0,0,0
2018-04-13,7d92277a,Mujeeb Ur Rahman,Kings XI Punjab,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2018,43,0,2,0,0,True,True,1,24,24,29,0,1,1,0,0
2018-04-13,2e171977,AR Patel,Kings XI Punjab,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2018,31,2,3,0,0,True,False,1,24,24,25,0,0,0,0,0
